,imdb_id,adult,budget,revenue,vote_average,vote_count,video,status,homepage
1748,tt1178640,False,0.0,666045.0,5.5,11.0,False,Released,
1749,tt3791302,False,5000000.0,26144.0,7.4,282.0,False,Released,
1750,tt0107156,False,1000000.0,6933459.0,7.2,81.0,False,Released,
1751,tt0357111,False,17820000.0,14054361.0,6.2,571.0,False,Released,
1752,tt0109190,False,50000000.0,16671505.0,5.9,567.0,False,Released,
1753,tt1470024,False,0.0,20666.0,6.8,19.0,False,Released,
1754,tt0110604,False,0.0,0.0,6.5,59.0,False,Released,
1755,tt0918628,False,14000000.0,9216.0,5.0,5.0,False,Released,
1756,tt5896962,False,0.0,88658655.0,5.9,18.0,False,Released,http://www.linewalkermovie.com
1757,tt0433398,False,1300000.0,639000.0,6.0,2.0,False,Released,http://www.journeyfromthefall.com/home.aspx
1758,tt0113537,False,0.0,718490.0,6.9,60.0,False,Released,
1759,tt1194173,False,130000000.0,276572938.0,6.1,3586.0,False,Released,http://www.thebournelegacy.com
1760,tt0018618,False,290000.0,596000.0,7.6,5.0,False,Released,
1761,tt2820852,False,190000000.0,1506249360.0,7.3,6442.0,False,Released,http://www.furious7.com/
1762,tt0071230,False,2600000.0,119601481.0,7.3,926.0,False,Released,
1763,tt0012349,False,250000.0,2500000.0,8.2,800.0,False,Released,
1764,tt0050212,False,3000000.0,27200000.0,7.9,897.0,False,Released,
1765,tt1054580,False,0.0,14631377.0,7.4,159.0,False,Released,http://desertflower-movie.com
1766,tt0290326,False,0.0,1486992.0,7.2,10.0,False,Released,
1767,tt0100631,False,0.0,8533973.0,4.9,17.0,False,Released,
1768,tt1139668,False,16000000.0,76514050.0,5.0,684.0,False,Released,http://www.theunbornmovie.net/
1769,tt0803093,False,0.0,0.0,6.4,119.0,False,Released,
1770,tt0114663,False,0.0,7025496.0,6.2,33.0,False,Released,
1771,tt1584131,False,13400000.0,16700000.0,4.9,9.0,False,Released,http://www.lastgodfathermovie.com/
1772,tt0113497,False,65000000.0,262797249.0,7.2,5865.0,False,Released,http://www.sonypictures.com/movies/jumanji/
1773,tt0775440,False,0.0,1133031.0,4.5,592.0,False,Released,
1774,tt0120681,False,35000000.0,74558115.0,6.6,1409.0,False,Released,
1775,tt1450321,False,5000000.0,9114264.0,6.9,936.0,False,Released,
1776,tt0155713,False,1070000.0,570000.0,5.1,5.0,False,Released,
1777,tt0145937,False,3000000.0,13308.0,6.5,64.0,False,Released,
1778,tt1742334,False,35000000.0,17508518.0,5.5,769.0,False,Released,
1779,tt0107048,False,14600000.0,70906973.0,7.5,3951.0,False,Released,
1780,tt0249462,False,5000000.0,109280263.0,7.6,1872.0,False,Released,
1781,tt0775489,False,18000000.0,6007194.0,7.4,272.0,False,Released,http://www.sonyclassics.com/theillusionist/
1782,tt4714782,False,6000000.0,1305195.0,5.8,585.0,False,Released,http://www.ifcfilms.com/films/personal-shopper
1783,tt3315342,False,97000000.0,616801808.0,7.8,12106.0,False,Released,http://www.foxmovies.com/movies/logan
1784,tt0108550,False,11000000.0,10032765.0,7.7,1803.0,False,Released,
1785,tt1286800,False,0.0,268431.0,7.0,3.0,False,Released,http://kino.com/video/item.php?film_id=955
1786,tt0143261,False,0.0,94633.0,5.3,9.0,False,Released,
1787,tt0432289,False,0.0,382267.0,6.1,69.0,False,Released,
1788,tt0078748,False,11000000.0,104931801.0,8.1,7447.0,False,Released,https://www.facebook.com/alienanthology/
1789,tt0056869,False,2500000.0,11403529.0,7.5,1819.0,False,Released,
1790,tt0082817,False,5000000.0,19905359.0,6.3,145.0,False,Released,
1791,tt2718492,False,2159280.0,15298355.0,7.3,448.0,False,Released,
1792,tt0114478,False,7000000.0,8349430.0,7.3,210.0,False,Released,
1793,tt0249241,False,0.0,25461.0,7.9,112.0,False,Released,
1794,tt1606392,False,10831173.0,10654385.0,6.8,264.0,False,Released,http://www.foxsearchlight.com/winwin/
1795,tt3312830,False,13360000.0,2000000.0,6.9,1087.0,False,Released,http://www.pathefilms.com/film/youth
1796,tt1535109,False,55000000.0,95000000.0,7.6,3859.0,False,Released,http://www.captainphillipsmovie.com
1797,tt2402101,False,20000000.0,208588.0,5.9,747.0,False,Released,http://darkplacesmovie.com/
1798,tt0086154,False,5000000.0,34725000.0,6.2,259.0,False,Released,
1799,tt1216487,False,0.0,67126795.0,7.0,868.0,False,Released,http://dragontattoofilm.com/about-5/the-girl-who-played-with-fire/
1800,tt0144134,False,5.0,135.0,5.0,1.0,False,Released,
1801,tt0165494,False,3500000.0,9247881.0,4.0,20.0,False,Released,
1802,tt0391304,False,30000000.0,42886719.0,6.6,672.0,False,Released,
1803,tt0914382,False,2500.0,15425.0,6.0,11.0,False,Released,
1804,tt0040897,False,3800000.0,4307000.0,8.1,475.0,False,Released,
1805,tt0099005,False,0.0,33461269.0,5.6,238.0,False,Released,
1806,tt0466893,False,14000000.0,46495.0,6.2,134.0,False,Released,http://www.foxsearchlight.com/margaret/
1807,tt1139797,False,4000000.0,10785801.0,7.5,1531.0,False,Released,http://www.lettherightoneinmovie.com
1808,tt0340468,False,0.0,217201.0,7.6,55.0,False,Released,
1809,tt0430357,False,135000000.0,163794509.0,5.9,815.0,False,Released,
1810,tt2150332,False,0.0,2293798.0,6.2,58.0,False,Released,
1811,tt0181852,False,200000000.0,435000000.0,6.0,3464.0,False,Released,
1812,tt0089901,False,0.0,14393902.0,6.5,96.0,False,Released,http://www.mgm.com/view/Movie/1621/Remo-Williams:-The-Adventure-Begins/
1813,tt0940709,False,0.0,47301471.0,6.2,178.0,False,Released,
1814,tt0110289,False,2700000.0,4635143.0,4.3,3.0,False,Released,
1815,tt0181865,False,48000000.0,207515725.0,7.0,979.0,False,Released,
1816,tt2062996,False,0.0,288312.0,6.7,34.0,False,Released,
1817,tt0377701,False,2000000.0,33700.0,6.4,15.0,False,Released,
1818,tt0121765,False,120000000.0,649398328.0,6.5,7084.0,False,Released,
1819,tt0352622,False,0.0,314195.0,4.3,5.0,False,Released,
1820,tt0433350,False,500000.0,220151.0,6.7,48.0,False,Released,
1821,tt0321376,False,0.0,62153.0,8.0,5.0,False,Released,
1822,tt0091954,False,4000000.0,2826523.0,6.9,211.0,False,Released,
1823,tt0489235,False,1500000.0,173066.0,5.9,156.0,False,Released,http://www.dhentertainment.com/projects/1.my-name-bruce/
1824,tt0058085,False,19000000.0,4750000.0,6.4,58.0,False,Released,
1825,tt0099994,False,0.0,5765562.0,5.3,153.0,False,Released,
1826,tt0100029,False,6000000.0,24271196.0,6.1,326.0,False,Released,
1827,tt0488870,False,0.0,33053559.0,7.2,19.0,False,Released,http://www.always3.jp/
1828,tt0264935,False,50000000.0,56714147.0,6.1,491.0,False,Released,
1829,tt0841044,False,0.0,19776159.0,6.4,182.0,False,Released,
1830,tt0163187,False,70000000.0,309457509.0,5.9,953.0,False,Released,
1831,tt1796603,False,6500000.0,9816332.0,3.0,8.0,False,Released,
1832,tt0070849,False,1250000.0,36144000.0,7.2,506.0,False,Released,
1833,tt4768764,False,0.0,1200627.0,7.1,77.0,False,Released,http://www.cj-entertainment.com/movie/veteran/
1834,tt0108260,False,0.0,102780.0,6.6,14.0,False,Released,
1835,tt0095863,False,3000000.0,7282851.0,6.3,140.0,False,Released,http://phantasm.com
1836,tt1034331,False,60000000.0,73174566.0,5.9,607.0,False,Released,http://www.righteouskill-themovie.com
1837,tt0398712,False,30000000.0,35294470.0,6.1,488.0,False,Released,
1838,tt0830515,False,200000000.0,586090727.0,6.2,4419.0,False,Released,http://www.mgm.com/view/movie/234/Quantum-of-Solace/
1839,tt0499596,False,0.0,138913.0,4.4,7.0,False,Released,
1840,tt1921064,False,130000000.0,117831631.0,5.4,2041.0,False,Released,
1841,tt1142433,False,15000000.0,6405245.0,5.0,152.0,False,Released,http://www.foxsearchlight.com/postgrad/
1842,tt0086508,False,0.0,27900000.0,6.2,70.0,False,Released,
1843,tt0167137,False,0.0,5405313.0,6.7,25.0,False,Released,
1844,tt0434424,False,9000000.0,1046166.0,4.7,18.0,False,Released,http://www.undiscoveredfilm.com/
1845,tt0097659,False,1500000.0,14697005.0,6.4,451.0,False,Released,
1846,tt0795441,False,4000000.0,530048.0,6.8,94.0,False,Released,http://www.sonyclassics.com/winterinwartime/
1847,tt0113756,False,0.0,209935.0,3.8,2.0,False,Released,
1848,tt0058385,False,17000000.0,72070731.0,7.7,598.0,False,Released,
1849,tt1355546,False,3230939.0,18000000.0,6.6,30.0,False,Released,
1850,tt0456554,False,0.0,6538177.0,6.8,322.0,False,Released,
1851,tt0192731,False,14000000.0,38574362.0,4.6,200.0,False,Released,
1852,tt0259484,False,0.0,3090862.0,6.9,95.0,False,Released,
1853,tt0092948,False,0.0,50504655.0,7.4,155.0,False,Released,
1854,tt1878870,False,9000000.0,18803648.0,7.2,2179.0,False,Released,http://stxmovies.com/theedgeofseventeen/
1855,tt0838221,False,16000000.0,24377151.0,7.2,1546.0,False,Released,http://www.foxsearchlight.com/thedarjeelinglimited/
1856,tt1104001,False,170000000.0,400062763.0,6.3,4319.0,False,Released,http://disney.go.com/tron/
1857,tt0238891,False,0.0,1805884.0,7.8,295.0,False,Released,
1858,tt0439630,False,1549000.0,7096000.0,6.4,64.0,False,Released,
1859,tt2215719,False,12000000.0,32726956.0,6.8,140.0,False,Released,http://www.katyperry.com/movie/
1860,tt0082497,False,6500000.0,566736.0,5.9,44.0,False,Released,
1861,tt1843866,False,170000000.0,714766572.0,7.7,10779.0,False,Released,http://www.captainamericathewintersoldiermovie.com
1862,tt0400497,False,50000000.0,66002004.0,5.3,1169.0,False,Released,
1863,tt0450340,False,3700000.0,3338228.0,6.4,188.0,False,Released,
1864,tt0331632,False,0.0,181466833.0,5.6,1226.0,False,Released,
1865,tt3531824,False,19000000.0,85241496.0,7.1,4520.0,False,Released,http://www.playnerve.com/
1866,tt2345759,False,125000000.0,409231607.0,5.5,4317.0,False,Released,http://www.themummy.com
1867,tt0099710,False,0.0,17037887.0,5.4,54.0,False,Released,
1868,tt3659388,False,108000000.0,630161890.0,7.7,12011.0,False,Released,http://www.foxmovies.com/movies/the-martian
1869,tt0065377,False,10000000.0,100489151.0,6.4,145.0,False,Released,
1870,tt0102749,False,8000000.0,10400000.0,5.6,24.0,False,Released,
1871,tt0097428,False,37000000.0,215394738.0,6.4,2043.0,False,Released,
1872,tt0096332,False,17000000.0,10006806.0,7.3,174.0,False,Released,
1873,tt2992146,False,0.0,72287783.0,6.1,118.0,False,Released,
1874,tt1133617,False,0.0,1.0,4.8,3.0,False,Released,http://www.vt4.be/vermist
1875,tt0318155,False,80000000.0,68514844.0,5.9,620.0,False,Released,
1876,tt0320244,False,5000000.0,742898.0,6.2,90.0,False,Released,
1877,tt1371150,False,19800000.0,41296320.0,6.6,689.0,False,Released,
1878,tt2494384,False,8000000.0,53086.0,5.5,59.0,False,Released,
1879,tt1800241,False,40000000.0,251171807.0,6.8,4402.0,False,Released,http://www.americanhustle-movie.com/
1880,tt0376994,False,210000000.0,459359555.0,6.4,5750.0,False,Released,
1881,tt0100691,False,0.0,20240128.0,6.0,14.0,False,Released,
1882,tt0073075,False,0.0,20642922.0,6.1,25.0,False,Released,
1883,tt2668134,False,30000000.0,17137302.0,6.5,588.0,False,Released,
1884,tt0199626,False,12000000.0,23726793.0,5.0,159.0,False,Released,
1885,tt0118819,False,0.0,1535558.0,7.2,186.0,False,Released,
1886,tt1655442,False,15000000.0,133432856.0,7.4,1759.0,False,Released,http://www.warnerbros.fr/the-artist
1887,tt1658801,False,7000000.0,573335.0,7.4,350.0,False,Released,http://www.freeheld.movie/
1888,tt0044030,False,2300000.0,11000000.0,6.4,30.0,False,Released,
1889,tt0412536,False,20000000.0,13204291.0,6.4,83.0,False,Released,http://bridesheadrevisited-themovie.com/
1890,tt2400314,False,0.0,320395.0,4.9,6.0,False,Released,
1891,tt0093067,False,5000000.0,125400.0,7.5,2.0,False,Released,
1892,tt0881891,False,15000000.0,40105542.0,4.8,525.0,False,Released,http://www.allaboutstevemovie.com/
1893,tt0069089,False,12000.0,6000000.0,6.3,189.0,False,Released,
1894,tt0088678,False,0.0,849915.0,6.8,33.0,False,Released,
1895,tt0051622,False,700000.0,3000000.0,7.1,210.0,False,Released,
1896,tt0478087,False,35000000.0,69823199.0,6.6,2309.0,False,Released,http://www.sonypictures.com/movies/21/
1897,tt0433383,False,7000000.0,54600000.0,7.1,440.0,False,Released,http://wip.warnerbros.com/goodnightgoodluck/
1898,tt0099581,False,0.0,6488144.0,6.7,40.0,False,Released,
1899,tt0444781,False,0.0,355962.0,4.6,14.0,False,Released,
1900,tt0443649,False,105000000.0,266000000.0,5.2,1602.0,False,Released,
1901,tt0273253,False,0.0,251058.0,7.0,2.0,False,Released,
1902,tt0425061,False,80000000.0,230685453.0,6.1,1821.0,False,Released,http://getsmartmovie.warnerbros.com/
1903,tt1437366,False,3000000.0,4800080.0,6.0,18.0,False,Released,http://www.heppfilm.se/beyond/
1904,tt0093148,False,0.0,49998613.0,5.7,281.0,False,Released,
1905,tt0102220,False,0.0,15429177.0,5.7,37.0,False,Released,
1906,tt1825157,False,0.0,200406.0,6.6,527.0,False,Released,http://www.magpictures.com/thedouble/
1907,tt0808510,False,48000000.0,112462508.0,5.4,1035.0,False,Released,
1908,tt0090264,False,30000000.0,152427960.0,6.2,838.0,False,Released,http://www.mgm.com/view/movie/2101/A-View-to-a-Kill/
1909,tt0119791,False,0.0,1179002.0,6.1,177.0,False,Released,
1910,tt0385752,False,180000000.0,372234864.0,6.0,2560.0,False,Released,http://www.goldencompassmovie.com/index_german.html
1911,tt1541666,False,0.0,67821.0,7.7,3.0,False,Released,
1912,tt1164999,False,0.0,25147786.0,7.2,537.0,False,Released,
1913,tt0359423,False,6500000.0,1548955.0,6.8,74.0,False,Released,
1914,tt0279111,False,56000000.0,12923936.0,5.9,78.0,False,Released,
1915,tt2520516,False,0.0,3462.0,5.6,64.0,False,Released,
1916,tt0119396,False,12000000.0,39673162.0,7.3,2953.0,False,Released,
1917,tt0016104,False,0.0,0.0,6.4,9.0,False,Released,
1918,tt1223236,False,0.0,15240456.0,7.0,103.0,False,Released,http://disney.go.com/disneynature/africancats/
1919,tt0458367,False,0.0,2043704.0,6.1,91.0,False,Released,
1920,tt2436386,False,12000000.0,32248241.0,6.5,1430.0,False,Released,http://www.projectalmanac.com/
1921,tt2473682,False,5000000.0,86362372.0,5.2,738.0,False,Released,
1922,tt0056937,False,31115000.0,71000000.0,6.9,262.0,False,Released,
1923,tt0460892,False,0.0,6000000.0,4.4,5.0,False,Released,
1924,tt1000774,False,65000000.0,415252786.0,6.3,992.0,False,Released,http://www.sexandthecitymovie.com/
1925,tt0102467,False,0.0,311245.0,4.8,4.0,False,Released,
1926,tt0082398,False,28000000.0,195312802.0,6.5,805.0,False,Released,http://www.mgm.com/view/movie/695/For-Your-Eyes-Only/
1927,tt1305797,False,26400000.0,62000000.0,6.5,86.0,False,Released,
1928,tt0414982,False,25000000.0,117719158.0,6.0,1885.0,False,Released,
1929,tt2343793,False,28000000.0,1749201.0,5.9,334.0,False,Released,
1930,tt0120663,False,65000000.0,162091208.0,7.3,2615.0,False,Released,http://eyeswideshut.warnerbros.com/
1931,tt0114496,False,0.0,50892160.0,5.7,106.0,False,Released,
1932,tt1462769,False,0.0,51854875.0,6.7,599.0,False,Released,http://disney.go.com/disneypictures/the-odd-life-of-timothy-green/
1933,tt0413099,False,175000000.0,173000000.0,5.4,2323.0,False,Released,http://www.evanalmighty.com/
1934,tt0158622,False,83000000.0,59468275.0,4.5,318.0,False,Released,
1935,tt1086772,False,40000000.0,123494610.0,6.7,1688.0,False,Released,
1936,tt0118747,False,28000000.0,14051384.0,5.3,286.0,False,Released,
1937,tt0101757,False,10000000.0,25196249.0,5.9,166.0,False,Released,
1938,tt0800308,False,20000000.0,20211394.0,6.5,476.0,False,Released,
1939,tt0087727,False,1500000.0,22812411.0,5.5,178.0,False,Released,
1940,tt0114857,False,30000000.0,24048000.0,5.5,247.0,False,Released,
1941,tt3844362,False,0.0,1100000.0,6.0,199.0,False,Released,http://theovernight-movie.com/
1942,tt0472259,False,1000000.0,10018.0,5.6,29.0,False,Released,
1943,tt0327247,False,40000000.0,26155781.0,5.6,453.0,False,Released,
1944,tt0082377,False,0.0,20471382.0,5.5,209.0,False,Released,
1945,tt0357110,False,1500000.0,712294.0,6.3,76.0,False,Released,
1946,tt2347569,False,0.0,4069826.0,7.4,616.0,False,Released,
1947,tt1071812,False,25000000.0,20719451.0,7.0,45.0,False,Released,
1948,tt0476805,False,0.0,204.0,5.7,23.0,False,Released,
1949,tt4429194,False,5000000.0,6700000.0,5.4,97.0,False,Released,http://sonyclassics.com/pariscanwait/
1950,tt0467197,False,35000000.0,85416905.0,5.2,1014.0,False,Released,http://www.maxpaynethemovie.com
1951,tt0254455,False,0.0,7640680.0,6.7,221.0,False,Released,
1952,tt1781840,False,0.0,14836.0,5.9,28.0,False,Released,
1953,tt0080661,False,6500000.0,31899000.0,6.8,294.0,False,Released,
1954,tt0111693,False,0.0,50021959.0,6.5,133.0,False,Released,
1955,tt0104257,False,40000000.0,243240178.0,7.4,1565.0,False,Released,http://www.sonypictures.com/movies/afewgoodmen/
1956,tt0035884,False,855000.0,1200000.0,7.1,39.0,False,Released,
1957,tt0100507,False,42000000.0,119946358.0,5.5,1402.0,False,Released,
1958,tt0114371,False,4000000.0,389503.0,6.1,4.0,False,Released,
1959,tt2304517,False,500000.0,500000.0,3.7,23.0,False,Released,http://www.theasylum.cc/product.php?id=203
1960,tt0124315,False,24000000.0,88545092.0,7.0,523.0,False,Released,http://www.miramax.com/movie/the-cider-house-rules/
1961,tt1277936,False,0.0,35456.0,6.1,88.0,False,Released,http://cropseylegend.com/
1962,tt0385726,False,0.0,42647449.0,7.3,285.0,False,Released,
1963,tt0096463,False,28000000.0,103173635.0,6.6,421.0,False,Released,
1964,tt0308363,False,0.0,7406.0,6.0,9.0,False,Released,
1965,tt0089941,False,9000000.0,7936012.0,7.1,218.0,False,Released,
1966,tt1196948,False,0.0,11650.0,6.6,365.0,False,Released,
1967,tt0087089,False,58000000.0,25928721.0,6.7,153.0,False,Released,
1968,tt1599348,False,85000000.0,208076205.0,6.4,1973.0,False,Released,http://www.nooneissafe.com
1969,tt2265398,False,0.0,343341.0,6.0,522.0,False,Released,http://www.magpictures.com/drinkingbuddies
1970,tt2088003,False,8500000.0,7500000.0,5.4,637.0,False,Released,
1971,tt0088256,False,9000000.0,10364904.0,5.3,24.0,False,Released,
1972,tt1430132,False,120000000.0,415440673.0,6.3,6076.0,False,Released,http://www.thewolverinemovie.com
1973,tt0086541,False,5952000.0,2120439.0,7.3,879.0,False,Released,
1974,tt0078902,False,2300000.0,20000000.0,7.4,112.0,False,Released,
1975,tt1651118,False,2000000.0,393816.0,6.6,15.0,False,Released,http://sh-sh.ru/
1976,tt2025690,False,80000000.0,52099090.0,6.4,930.0,False,Released,https://www.facebook.com/thefinesthoursmovie
1977,tt1210071,False,10000000.0,9069.0,6.9,11.0,False,Released,http://www.jankypromoters.com/
1978,tt0160009,False,40000000.0,30199105.0,5.7,226.0,False,Released,
1979,tt1220719,False,11715578.0,21888598.0,7.7,1878.0,False,Released,http://www.ipman-movie.com/
1980,tt1588334,False,10000000.0,4417580.0,6.1,316.0,False,Released,
1981,tt0107889,False,0.0,23042200.0,6.2,33.0,False,Released,
1982,tt0081573,False,54000000.0,190458706.0,6.6,1097.0,False,Released,
1983,tt0110889,False,0.0,4176932.0,6.5,45.0,False,Released,
1984,tt1068680,False,70000000.0,225990978.0,6.5,3441.0,False,Released,
1985,tt4374460,False,1379375.0,105097.0,7.9,44.0,False,Released,
1986,tt1155076,False,40000000.0,357852395.0,6.3,3077.0,False,Released,http://www.karatekid-themovie.com/
1987,tt0347304,False,0.0,0.0,7.5,168.0,False,Released,
1988,tt0095593,False,10000000.0,21486757.0,5.8,111.0,False,Released,
1989,tt0432047,False,1900000.0,5900000.0,7.1,31.0,False,Released,
1990,tt0095271,False,5000000.0,17768757.0,5.9,451.0,False,Released,
1991,tt0119210,False,37000000.0,6482195.0,5.9,92.0,False,Released,
1992,tt1821317,False,4000000.0,6000000.0,7.2,15.0,False,Released,
1993,tt3139086,False,0.0,4571025.0,7.3,512.0,False,Released,
1994,tt0116830,False,67000000.0,47267001.0,6.2,399.0,False,Released,
1995,tt3079380,False,65000000.0,235666219.0,6.8,3868.0,False,Released,https://www.foxmovies.com/movies/spy-unrated
1996,tt4172430,False,50000000.0,69411370.0,7.0,1544.0,False,Released,http://www.thirteenhoursmovie.com/
1997,tt0119896,False,19000000.0,44332015.0,5.2,186.0,False,Released,
1998,tt0138524,False,60000000.0,119940815.0,5.8,681.0,False,Released,
1999,tt0118929,False,27000000.0,27200316.0,7.4,1338.0,False,Released,
2000,tt0078034,False,0.0,16928137.0,5.6,5.0,False,Released,
2001,tt0102202,False,0.0,1250712.0,4.4,55.0,False,Released,
2002,tt0263488,False,10000000.0,59217789.0,6.3,1328.0,False,Released,
2003,tt0120841,False,35000000.0,19165560.0,4.6,261.0,False,Released,
2004,tt0427392,False,80000000.0,15071514.0,5.8,674.0,False,Released,
2005,tt0262396,False,4000000.0,18591272.0,6.4,46.0,False,Released,
2006,tt0112453,False,0.0,11348324.0,7.3,1009.0,False,Released,
2007,tt0024481,False,1114000.0,2610000.0,7.3,41.0,False,Released,
2008,tt0847880,False,0.0,121129.0,6.9,54.0,False,Released,http://www.gruz200.ru/main/
2009,tt0325005,False,5000000.0,340312.0,4.9,9.0,False,Released,
2010,tt0097053,False,5000000.0,8153677.0,5.9,16.0,False,Released,
2011,tt0098382,False,30000000.0,70200000.0,5.7,573.0,False,Released,
2012,tt0257106,False,45000000.0,141220678.0,5.6,2200.0,False,Released,
2013,tt0119512,False,0.0,100544.0,7.1,16.0,False,Released,
2014,tt0993846,False,100000000.0,392000694.0,7.9,12182.0,False,Released,http://www.thewolfofwallstreet.com/
2015,tt1038919,False,40000000.0,136000000.0,5.7,1586.0,False,Released,http://www.thebountyhunter-movie.net/
2016,tt0111161,False,25000000.0,28341469.0,8.7,12986.0,False,Released,
2017,tt2091473,False,15000000.0,8138788.0,6.2,372.0,False,Released,
2018,tt2015381,False,170000000.0,773328629.0,7.9,17606.0,False,Released,http://marvel.com/guardians
2019,tt0762114,False,35000000.0,69307224.0,5.6,496.0,False,Released,http://licensetowedthemovie.warnerbros.com/
2020,tt0800027,False,0.0,3504875.0,6.1,99.0,False,Released,http://www.feastoflovefilm.com/
2021,tt5168192,False,0.0,260354.0,7.7,598.0,False,Released,http://www.idanielblake.co.uk/
2022,tt1568338,False,42000000.0,46221189.0,6.3,1436.0,False,Released,http://www.manonaledge.com/
2023,tt0379217,False,0.0,7897645.0,7.1,398.0,False,Released,http://www.coffeeandcigarettesmovie.com/
2024,tt1121931,False,20000000.0,34560577.0,5.9,1403.0,False,Released,http://www.crank2.com/
2025,tt4176826,False,3196621.0,25513752.0,6.8,993.0,False,Released,
2026,tt0088708,False,1000000.0,10499694.0,5.5,137.0,False,Released,
2027,tt1214961,False,440141.0,2640850.0,7.4,10.0,False,Released,
2028,tt0081398,False,18000000.0,23000000.0,7.9,1803.0,False,Released,
2029,tt0099253,False,13000000.0,35763605.0,5.9,664.0,False,Released,
2030,tt0073629,False,1200000.0,112892319.0,7.5,1367.0,False,Released,http://www.rockyhorror.com
2031,tt0029852,False,2000000.0,4000000.0,6.6,9.0,False,Released,
2032,tt0022879,False,0.0,0.0,6.5,48.0,False,Released,
2033,tt0426883,False,0.0,15309302.0,6.6,717.0,False,Released,
2034,tt0117333,False,32000000.0,152036382.0,6.3,539.0,False,Released,
2035,tt0360717,False,207000000.0,550517357.0,6.7,4197.0,False,Released,
2036,tt0112384,False,52000000.0,355237933.0,7.4,2783.0,False,Released,
2037,tt2345561,False,120000.0,130000.0,6.2,20.0,False,Released,
2038,tt0094291,False,15000000.0,43848069.0,7.1,951.0,False,Released,
2039,tt0256276,False,25000000.0,10113733.0,6.2,91.0,False,Released,
2040,tt0857191,False,0.0,9234510.0,7.2,202.0,False,Released,
2041,tt2097331,False,0.0,262921.0,5.8,170.0,False,Released,
2042,tt1220634,False,60000000.0,300228084.0,6.0,2084.0,False,Released,http://www.sonypictures.com/movies/residentevilafterlife/site/
2043,tt1095174,False,8000000.0,29010817.0,5.6,211.0,False,Released,http://www.newintownmovie.com/
2044,tt0983193,False,130000000.0,371940071.0,6.8,3212.0,False,Released,http://www.us.movie.tintin.com/
2045,tt0277434,False,75000000.0,114660784.0,6.9,849.0,False,Released,
2046,tt0035959,False,2627000.0,5363000.0,6.8,12.0,False,Released,
2047,tt1604171,False,8000000.0,10130000.0,6.0,275.0,False,Released,http://disney.go.com/disneypictures/prom/index.html#home
2048,tt0084237,False,0.0,6455530.0,7.2,215.0,False,Released,
2049,tt0118617,False,53000000.0,139804348.0,7.6,3035.0,False,Released,
2050,tt0080120,False,4000000.0,22490039.0,7.5,829.0,False,Released,
2051,tt0099566,False,0.0,1494399.0,7.0,30.0,False,Released,
2052,tt3781476,False,0.0,0.0,5.8,129.0,False,Released,
2053,tt0138590,False,0.0,258464.0,5.0,12.0,False,Released,
2054,tt0034587,False,134000.0,4000000.0,7.0,177.0,False,Released,
2055,tt0884328,False,18000000.0,57096190.0,6.8,2461.0,False,Released,http://www.themist-movie.com/
2056,tt0396269,False,40000000.0,285176741.0,6.4,2453.0,False,Released,
2057,tt0172627,False,0.0,239894.0,5.1,34.0,False,Released,
2058,tt2017020,False,105000000.0,347434178.0,5.7,1186.0,False,Released,http://smurfhappens.com
2059,tt1837703,False,28000000.0,8555008.0,5.9,544.0,False,Released,
2060,tt0880578,False,35000000.0,52659594.0,6.0,392.0,False,Released,http://www.sonypictures.com/movies/untraceable/
2061,tt0134084,False,40000000.0,161834276.0,5.8,1404.0,False,Released,
2062,tt0372183,False,75000000.0,288500217.0,7.3,4301.0,False,Released,https://www.uphe.com/movies/the-bourne-supremacy
2063,tt1477837,False,0.0,6861102.0,6.0,202.0,False,Released,http://www.foxsearchlight.com/cedarrapids/
2064,tt2952602,False,25000000.0,129115.0,6.5,171.0,False,Released,
2065,tt2788710,False,44000000.0,12342632.0,6.2,3527.0,False,Released,
2066,tt0245712,False,2000000.0,20908467.0,7.7,998.0,False,Released,
2067,tt0432283,False,40000000.0,46471023.0,7.7,2244.0,False,Released,http://www.foxsearchlight.com/fantasticmrfox
2068,,,,,,,,,
2069,tt0290747,False,7500000.0,143000.0,4.0,59.0,False,Released,http://marvel.com/movies/movie/4/man-thing
2070,tt0057413,False,0.0,10878107.0,7.0,437.0,False,Released,
2071,tt0097737,False,25000000.0,15704614.0,5.8,185.0,False,Released,
2072,tt1441953,False,0.0,1822250.0,7.4,473.0,False,Released,
2073,tt0387877,False,50000000.0,49111202.0,5.7,526.0,False,Released,
2074,tt1046198,False,1000000.0,404785.0,7.0,12.0,False,Released,
2075,tt1763264,False,2900000.0,74918.0,5.7,246.0,False,Released,http://noonelivesthemovie.com/
2076,tt1437235,False,0.0,4542.0,6.1,7.0,False,Released,http://www.mugabeandthewhiteafrican.com/
2077,tt0101606,False,0.0,1501785.0,5.4,19.0,False,Released,
2078,tt0092563,False,17000000.0,17185632.0,7.2,619.0,False,Released,http://alanparker.com/film/angel-heart/
2079,tt5529120,False,0.0,263000.0,3.0,2.0,False,Released,
2080,tt0285823,False,29000000.0,98185582.0,6.2,1048.0,False,Released,
2081,tt0097815,False,11000000.0,49797148.0,6.7,332.0,False,Released,
2082,tt0290212,False,2000000.0,2506446.0,4.9,42.0,False,Released,
2083,tt1119199,False,0.0,3848034.0,7.2,32.0,False,Released,
2084,tt0091209,False,6000000.0,5844868.0,7.0,339.0,False,Released,
